mode_confidence,key_confidence,tempo,energy,tempo_confidence,time_signature,valence,name,echoprint_version,mode,explicit,track_number,code_version,speechiness,duration,popularity,artist_names,start_of_fade_out,liveness,acousticness,instrumentalness,time_signature_confidence,key,danceability,end_of_fade_in,num_samples,loudness
0.316,0.289,185.977,0.867,0.134,4,0.29,Let's Kill Tonight,4.12,0,0,2,3.15,0.151,213.52,33,Panic! At The Disco,206.79692,0.0998,0.00428,5.01e-05,1.0,9,0.455,0.0,4708116,-3.445
0.0,0.0,94.978,0.633,0.343,4,0.47,Frustrated,4.12,0,1,46,3.15,0.0333,194.71887,34,Chris Brown,186.00925,0.116,0.00285,0.0,1.0,2,0.641,0.23311,4293551,-5.813
0.235,0.398,121.416,0.457,0.251,4,0.302,Drown In It (feat. R. Kelly),4.12,0,0,7,3.15,0.0699,222.50667,46,Chris Brown,219.41696,0.108,0.463,0.0,1.0,9,0.501,0.08254,4906272,-6.682
0.545,0.586,127.332,0.753,0.167,4,0.261,"Bleeding Me - Live In Rio de Janeiro, Brazil - May 9th, 1999",4.12,1,1,8,3.15,0.0486,511.9391,19,Metallica,498.5034,0.0976,0.00408,0.0,0.653,1,0.315,0.0,11288257,-7.867
0.571,0.64,147.279,0.182,0.064,4,0.231,Surf,4.12,0,0,11,3.15,0.166,330.5067,75,Mac Miller,326.966,0.15,0.754,0.0706,0.968,1,0.828,0.24426,7287673,-13.066
0.349,0.189,114.801,0.46,0.43,4,0.223,White Mustang,4.12,0,0,5,3.15,0.0444,164.71002,68,Lana Del Rey,155.49823,0.0963,0.456,0.00111,1.0,6,0.658,4.49306,3631856,-8.646
0.666,0.896,89.567,0.634,0.315,4,0.42,august,4.12,1,0,8,3.15,0.0363,261.92,70,Taylor Swift,240.61098,0.0931,0.553,6.93e-05,1.0,5,0.387,2.60644,5775336,-9.222
0.0,0.0,127.962,0.945,0.842,4,0.667,Open Wide (feat. Big Sean),4.12,1,0,12,3.15,0.0356,187.54668,1,Calvin Harris,179.7805,0.579,0.0681,0.0,0.927,1,0.756,0.07578,4135404,-2.732
0.544,0.518,114.976,0.825,0.753,4,0.647,Up,4.12,1,0,14,3.15,0.0327,223.65334,52,Demi Lovato,218.20952,0.118,0.0157,0.0,0.965,9,0.689,0.18635,4931556,-5.081
0.492,0.441,115.982,0.667,0.791,4,0.468,Love Again,4.12,0,0,8,3.15,0.0339,258.0043,75,Dua Lipa,253.0743,0.1,0.00173,2.85e-05,0.927,11,0.659,7.43039,5688995,-4.668
0.601,0.847,121.741,0.514,0.782,4,0.79,Good Morning Good Morning - Take 8,4.12,1,0,11,3.15,0.0945,166.64,29,The Beatles,161.49478,0.161,0.0225,0.000174,0.834,2,0.752,0.0,3674412,-10.523
0.47,0.171,124.038,0.582,0.857,4,0.221,18,4.12,0,0,4,3.15,0.0313,248.36,82,One Direction,240.26848,0.119,0.22,0.0,1.0,6,0.681,0.27923,5476338,-7.76
0.436,0.318,152.152,0.56,0.285,4,0.502,Be Careful,4.12,0,0,5,3.15,0.399,210.78735,41,Cardi B,207.67928,0.095,0.0262,0.0,1.0,6,0.835,0.08989,4647861,-8.248
0.549,0.407,140.026,0.521,0.609,3,0.457,She,4.12,1,0,8,3.15,0.0272,362.65332,81,Harry Styles,359.8106,0.19,0.000532,0.371,1.0,0,0.535,0.0,7996506,-5.942
0.328,0.233,124.928,0.824,0.24,4,0.268,River - Live,4.12,0,0,4,3.15,0.0357,216.58667,47,P!nk,216.58667,0.946,0.0339,0.0,1.0,2,0.524,0.0,4775736,-2.577
0.552,0.605,137.267,0.417,0.307,4,0.285,Opportunity Cost,4.12,1,1,5,3.15,0.698,234.05333,4,G-Eazy,234.05333,0.469,0.437,0.0,0.804,0,0.613,3.58168,5160876,-11.122
0.584,0.652,135.97,0.597,0.616,4,0.457,Hallelujah,4.12,0,0,1,3.15,0.224,448.73334,19,Logic,436.98212,0.316,0.47,4.13e-06,0.966,11,0.667,0.0,9894570,-8.387
0.513,0.628,81.183,0.534,0.142,4,0.334,UNTIL IT BREAKS - Acapella,4.12,1,0,21,3.15,0.131,223.36272,25,Linkin Park,206.51247,0.362,0.858,0.0,0.727,9,0.42,0.07533,4925148,-7.843
0.54,0.37,118.995,0.755,0.646,4,0.379,Write Your Name,4.12,1,0,9,3.15,0.0466,196.84,44,Selena Gomez,185.2662,0.207,0.00415,1.11e-05,1.0,0,0.629,0.1712,4340322,-4.759
0.658,0.851,174.891,0.697,0.259,3,0.197,Goodbye,4.12,1,0,11,3.15,0.0307,230.82668,20,Miley Cyrus,223.31792,0.155,0.00553,9.37e-05,1.0,6,0.357,0.09941,5089728,-4.746
0.541,0.549,89.996,0.776,0.001,4,0.814,Holding on to You,4.12,1,0,2,3.15,0.0511,263.73334,22,Twenty One Pilots,254.9435,0.0713,0.241,0.0,1.0,11,0.608,0.0,5815320,-3.635
0.759,0.656,89.991,0.574,0.0,4,0.366,Supermarket,4.12,1,1,5,3.15,0.029,183.0,48,Logic,175.72281,0.16,0.0396,5.3e-05,1.0,8,0.682,0.11565,4035150,-5.92
0.792,0.827,81.765,0.361,0.202,4,0.0392,Swan Song,4.12,0,0,13,3.15,0.0294,323.47543,4,Lana Del Rey,311.06613,0.259,0.636,0.421,1.0,1,0.34,2.29878,7132633,-11.567
0.514,0.361,100.972,0.615,0.938,4,0.961,Certified,4.12,0,0,12,3.15,0.0913,248.09332,25,Calvin Harris,244.51193,0.0659,0.000835,0.775,1.0,4,0.757,0.0,5470458,-6.055
0.598,0.572,137.96,0.523,0.669,4,0.549,"Covered in Rain - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",4.12,1,0,4,3.15,0.0316,625.17334,47,John Mayer,622.289,0.878,0.0462,0.28,0.851,10,0.445,0.0,13785072,-9.854
0.492,0.771,88.507,0.576,0.08,4,0.818,Mommy Where's Daddy - 2002 Digital Remaster,4.12,1,0,7,3.15,0.0415,211.33333,39,Red Hot Chili Peppers,193.72408,0.0404,0.008,0.0173,1.0,0,0.744,0.22744,4659900,-8.276
0.496,0.234,143.961,0.622,0.245,4,0.187,The Unforgiven,4.12,1,0,6,3.15,0.0305,353.56,35,Metallica,340.27103,0.134,0.057,0.138,1.0,2,0.575,0.24358,7795998,-9.204
0.647,0.729,109.233,0.6,0.743,4,0.515,Nobody's Business - Album Version (Edited),4.12,0,0,10,3.15,0.0412,216.29333,0,Rihanna,210.34377,0.0562,0.0362,0.0,1.0,1,0.741,0.24358,4769268,-5.792
0.265,0.284,107.051,0.907,0.783,4,0.401,Like Woah,4.12,0,1,5,3.15,0.0389,232.69333,60,Logic,227.67166,0.594,0.035,0.00696,0.972,4,0.717,0.0,5130888,-4.457
0.836,0.921,93.87,0.2,0.041,4,0.113,epiphany - the long pond studio sessions,4.12,1,0,13,3.15,0.0274,274.88,53,Taylor Swift,264.30695,0.068,0.916,0.000392,0.848,1,0.524,2.04336,6061104,-13.004
0.476,0.427,107.926,0.732,0.257,4,0.802,Not My Problem (feat. JID),4.12,1,1,17,3.15,0.317,143.17628,65,Dua Lipa,143.17628,0.428,0.442,0.0,0.978,0,0.695,0.23796,3157037,-3.308
0.405,0.51,101.997,0.967,0.092,4,0.206,Mary Jane Holland,4.12,0,1,11,3.15,0.235,277.8,54,Lady Gaga,267.60416,0.356,0.0156,0.0,1.0,4,0.48,0.11025,6125490,-4.586
0.487,0.562,77.878,0.651,0.096,4,0.646,Backseat Freestyle,4.12,1,1,3,3.15,0.3,212.65334,5,Kendrick Lamar,212.65334,0.235,0.000739,0.0,1.0,1,0.546,0.0,4689006,-7.601
0.621,0.579,145.996,0.61,0.379,4,0.636,Don't Know Em (feat. Rah Swish),4.12,1,0,26,3.15,0.101,111.69923,23,Pop Smoke,104.50721,0.254,0.274,1.29e-06,0.717,0,0.673,0.0,2462968,-7.248
0.317,0.185,127.007,0.766,0.949,4,0.55,The Spins,4.12,0,1,6,3.15,0.0377,195.87334,55,Mac Miller,192.13351,0.0785,0.0135,0.0,0.965,9,0.794,0.0,4319007,-3.894
0.553,0.771,80.021,0.596,0.191,4,0.323,Nothing to Me (feat. Keyshia Cole & E-40),4.12,0,1,17,3.15,0.181,329.70667,48,G-Eazy,319.04797,0.0901,0.0712,0.0,0.988,4,0.541,2.3278,7270032,-10.368
0.483,0.444,174.059,0.923,0.503,4,0.378,UNTIL IT BREAKS - Datsik Remix,4.12,1,0,10,3.15,0.0437,360.56,36,Linkin Park,355.393,0.0958,0.000404,0.00478,1.0,1,0.49,0.20322,7950348,-2.366
0.564,0.525,122.079,0.334,0.452,4,0.211,happiness,4.12,1,1,7,3.15,0.0376,315.14667,70,Taylor Swift,304.82578,0.114,0.87,0.0,0.828,11,0.559,0.68286,6948984,-10.733
0.442,0.562,78.797,0.435,0.423,4,0.0447,"SPIRIT - From Disney's ""The Lion King""",4.12,1,0,27,3.15,0.0497,277.03003,61,Beyoncé,255.1815,0.0981,0.00956,0.0,0.972,5,0.238,0.0,6108512,-8.096
0.37,0.227,81.337,0.768,0.14,4,0.274,Rise and Shine,4.12,1,1,13,3.15,0.272,274.96,58,J. Cole,274.96,0.19,0.0551,0.0,1.0,9,0.425,0.0,6062868,-5.969
0.578,0.343,141.382,0.636,0.548,4,0.177,42,4.12,0,0,4,3.15,0.0344,237.4,22,Coldplay,223.45143,0.102,0.221,0.00281,0.996,5,0.309,0.12612,5234670,-7.202
0.629,0.714,96.504,0.775,0.287,4,0.288,Good Form,4.12,1,1,12,3.15,0.094,199.4,55,Nicki Minaj,191.78522,0.0944,0.114,0.00267,0.977,7,0.88,0.0,4396770,-5.133
0.514,0.412,164.227,0.79,0.014,4,0.251,Pound Cake / Paris Morton Music 2,4.12,1,0,13,3.15,0.527,433.8,25,Drake,420.4321,0.112,0.13,3.53e-05,1.0,2,0.52,0.0,9565290,-5.392
0.429,0.453,109.011,0.633,0.677,4,0.77,Bubblegum (feat. Tyga),4.12,0,0,14,3.15,0.34,205.9717,14,Jason Derulo,197.79918,0.112,0.0718,0.0,1.0,11,0.856,0.18594,4541676,-6.429
0.384,0.375,119.944,0.76,0.684,4,0.559,Game,4.12,0,0,9,3.15,0.0597,195.73334,20,Doja Cat,190.23528,0.142,0.00182,0.00736,1.0,11,0.734,0.0,4315920,-5.977
0.685,0.765,138.36,0.396,0.008,5,0.407,Release,4.12,0,0,17,3.15,0.0292,148.2,0,Imagine Dragons,146.09415,0.118,0.86,1.21e-05,0.826,2,0.379,2.10141,3267810,-11.247
0.628,0.646,122.012,0.799,0.856,4,0.886,Talk To Myself,4.12,0,0,2,3.15,0.0613,235.8,27,Avicii,226.95184,0.0462,0.0102,0.00435,1.0,10,0.722,0.15088,5199390,-4.336
0.647,0.725,97.036,0.552,0.161,4,0.525,IDGAF,4.12,1,1,5,3.15,0.0851,218.17332,64,Dua Lipa,211.78922,0.0773,0.0433,0.0,1.0,7,0.836,0.20295,4810722,-5.66
0.411,0.501,119.984,0.813,0.694,4,0.509,West Coast Smoker,4.12,0,0,13,3.15,0.0339,165.8,42,Fall Out Boy,159.61397,0.304,0.00368,9.95e-06,0.734,4,0.596,0.0,3655890,-3.763
0.542,0.463,75.961,0.779,0.05,4,0.306,Lost In Paradise,4.12,1,0,14,3.15,0.0448,215.41333,10,Rihanna,215.41333,0.205,0.064,0.0,0.911,11,0.479,0.18005,4749864,-3.698
0.754,0.861,135.56,0.933,0.974,4,0.848,Trouble,4.12,1,0,1,3.15,0.05,193.6,62,P!nk,188.22676,0.244,0.00825,0.0,1.0,7,0.572,1.05664,4268880,-2.705
0.392,0.47,86.318,0.452,0.198,4,0.316,Not You Too (feat. Chris Brown),4.12,0,1,4,3.15,0.047,269.68027,70,Drake,237.79556,0.0703,0.342,1.94e-05,1.0,9,0.458,0.0,5946450,-9.299
0.0,0.0,127.945,0.78,0.92,4,0.321,Ridin' Solo - Justin Michael and Kemal Remix,4.12,1,0,14,3.15,0.12,377.62668,28,Jason Derulo,370.4976,0.104,0.159,0.0198,1.0,4,0.605,0.44698,8326668,-5.387
0.319,0.602,143.994,0.698,0.776,4,0.867,Locked out of Heaven,4.12,1,0,2,3.15,0.0431,233.47823,49,Bruno Mars,229.53506,0.309,0.049,0.0,0.976,5,0.726,0.13932,5148195,-4.165
0.741,0.711,119.884,0.471,0.167,3,0.371,Ruin - MTV Unplugged,4.12,1,0,2,3.15,0.0346,381.37332,42,Shawn Mendes,369.17407,0.105,0.416,4.22e-05,1.0,2,0.472,2.45551,8409282,-8.525
0.41,0.147,127.892,0.66,0.541,4,0.154,Love Without Tragedy / Mother Mary,4.12,0,1,11,3.15,0.0357,418.86667,27,Rihanna,405.90222,0.184,0.0747,0.0,0.794,6,0.542,0.1922,9236010,-6.467
0.443,0.44,149.973,0.749,0.089,4,0.641,Play Catch Up,4.12,1,0,42,3.15,0.0404,180.8,13,Chris Brown,178.07384,0.0997,0.0611,0.0,1.0,5,0.676,0.0,3986640,-4.614
0.517,0.375,132.105,0.319,0.228,4,0.217,She's Leaving Home - Remix,4.12,1,0,6,3.15,0.031,205.84,45,The Beatles,198.69315,0.124,0.881,0.0,0.664,0,0.376,0.11324,4538772,-9.573
0.045,0.0,116.96,0.416,0.682,4,0.463,Everything We Need,4.12,0,0,6,3.15,0.0538,116.5595,65,Kanye West,112.27429,0.146,0.312,0.0,1.0,9,0.894,0.0,2570137,-6.823
0.32,0.317,117.96,0.672,0.21,4,0.186,Let's Get Lost (feat. Devon Baldwin),4.12,0,1,11,3.15,0.12,240.68,39,G-Eazy,235.03238,0.074,0.103,3.98e-05,0.998,4,0.671,0.17991,5306994,-9.188
0.259,0.356,103.009,0.428,0.27,4,0.0996,Mine (feat. Drake),4.12,1,1,9,3.15,0.137,378.6,63,Beyoncé,361.76108,0.139,0.0673,0.0019,0.932,5,0.557,0.31846,8348130,-11.299
0.361,0.268,126.055,0.585,0.592,4,0.78,LOVE.,4.12,1,0,5,3.15,0.0921,213.4,1,Kendrick Lamar,203.69705,0.159,0.264,0.0,1.0,10,0.8,0.11683,4705470,-7.343
0.651,0.928,110.906,0.564,0.703,4,0.525,Fly Away,4.12,1,0,8,3.15,0.0293,207.08,44,Michael Jackson,195.78485,0.0415,0.102,0.0,0.932,8,0.763,0.22195,4566114,-7.63
0.507,0.462,114.019,0.649,0.743,4,0.361,Something Great,4.12,1,0,12,3.15,0.0298,236.52,63,One Direction,228.6701,0.201,0.00793,0.0,1.0,2,0.547,0.35746,5215266,-5.039
0.856,0.918,85.343,0.692,0.005,4,0.465,World We Used To Know,4.12,0,0,10,3.15,0.0582,161.82861,60,Alan Walker,155.1093,0.221,0.176,0.00011,0.968,11,0.48,0.10336,3568321,-5.324
0.563,0.514,79.75,0.465,0.074,4,0.251,Get It Over With,4.12,1,1,12,3.15,0.0312,211.89333,5,Rihanna,202.3561,0.102,0.744,0.0,0.822,1,0.419,0.22971,4672248,-6.756
0.353,0.495,110.063,0.668,0.44,4,0.121,Cola,4.12,0,1,18,3.15,0.0478,260.89374,37,Lana Del Rey,247.0255,0.59,0.0699,2.44e-05,1.0,1,0.298,0.30721,5752707,-5.536
0.289,0.195,107.973,0.808,0.803,4,0.282,Orphans,4.12,0,0,2,3.15,0.0451,197.53333,32,Coldplay,194.61806,0.557,0.0258,0.00149,1.0,11,0.503,0.07546,4355610,-5.051
0.671,0.772,161.989,0.529,0.126,4,0.203,All Girls Are The Same,4.12,1,1,2,3.15,0.307,165.81973,87,Juice WRLD,153.51872,0.0856,0.0769,0.000335,1.0,0,0.671,0.0,3656325,-7.226
0.581,0.459,99.998,0.652,0.404,4,0.459,Drunk,4.12,1,0,2,3.15,0.0696,200.09332,7,Ed Sheeran,193.92726,0.521,0.419,2.37e-06,1.0,7,0.733,1.14327,4412058,-9.101
0.378,0.541,93.277,0.869,0.331,4,0.292,S.D.S.,4.12,1,0,4,3.15,0.375,199.6887,41,Mac Miller,180.14041,0.114,0.225,0.0,0.925,1,0.556,0.31338,4403136,-5.195
0.358,0.142,108.04,0.774,0.363,4,0.489,Immortals - Remix,4.12,0,0,10,3.15,0.0519,245.52,12,Fall Out Boy,239.50221,0.121,0.055,0.0,1.0,6,0.658,0.20422,5413716,-5.16
0.508,0.438,109.021,0.714,0.151,4,0.307,No Goodbyes,4.12,1,0,8,3.15,0.0408,216.08,41,Dua Lipa,209.37433,0.0827,0.00795,0.0,1.0,0,0.678,0.2844,4764564,-4.924
0.677,0.599,100.901,0.26,0.253,3,0.318,Final Lullaby - Bonus Track,4.12,1,0,17,3.15,0.0373,185.68866,30,The Weeknd,171.68834,0.327,0.841,9.33e-05,0.865,11,0.604,2.6819,4094435,-10.498
0.359,0.538,128.026,0.956,0.844,4,0.188,We'll Be Coming Back (feat. Example) - Michael Woods Remix,4.12,1,0,18,3.15,0.169,319.36,0,Calvin Harris,303.07846,0.668,0.012,0.0494,0.59,9,0.699,0.08694,7041888,-5.585
0.943,0.994,144.499,0.889,0.862,4,0.852,Dancing Shoes,4.12,1,0,4,3.15,0.0461,141.13333,64,Arctic Monkeys,138.84952,0.345,0.00328,0.0,1.0,1,0.522,0.11029,3111990,-4.137
0.161,0.262,140.0,0.562,0.428,4,0.142,I Mean It (feat. Remo),4.12,1,1,3,3.15,0.129,236.48,24,G-Eazy,229.84853,0.136,0.125,0.0,1.0,10,0.712,0.0,5214384,-6.008
0.601,0.388,119.999,0.886,0.898,4,0.581,Liberty Walk,4.12,0,0,1,3.15,0.0403,246.26666,47,Miley Cyrus,239.91438,0.36,0.000472,0.0,1.0,10,0.573,0.57315,5430180,-3.569
0.389,0.523,149.959,0.889,0.728,4,0.916,A-YO,4.12,1,0,2,3.15,0.144,207.72,4,Lady Gaga,202.21098,0.0965,0.0987,0.0,1.0,7,0.666,0.18041,4580226,-5.699
0.436,0.407,160.981,0.717,0.124,4,0.225,Spoil My Night (feat. Swae Lee),4.12,1,1,2,3.15,0.034,194.56,70,Post Malone,190.06113,0.106,0.341,2.4e-05,1.0,1,0.672,0.0,4290048,-2.714
0.414,0.276,124.802,0.39,0.247,4,0.309,Always Been You,4.12,1,0,11,3.15,0.0419,167.19379,61,Shawn Mendes,157.31519,0.0823,0.229,0.0,0.953,3,0.37,2.62966,3686623,-6.958
0.614,0.518,160.415,0.655,0.12,4,0.316,Been On,4.12,0,1,13,3.15,0.507,208.86667,35,G-Eazy,203.37196,0.0939,0.105,0.0,0.998,1,0.609,0.31927,4605510,-7.985
0.377,0.406,113.754,0.959,0.494,4,0.326,One Big Mob,4.12,1,0,7,3.15,0.0993,362.30667,38,Red Hot Chili Peppers,351.5269,0.46,0.00594,2.92e-05,0.907,9,0.378,0.0,7988862,-3.257
0.798,0.736,152.039,0.622,0.122,4,0.72,Ain't No Sunshine,4.12,0,0,4,3.15,0.0495,252.02667,32,Michael Jackson,241.99837,0.0768,0.029,3.47e-05,0.917,5,0.525,0.44839,5557188,-9.876
0.499,0.507,96.935,0.8,0.384,4,0.391,The Jeweller's Hands,4.12,0,0,10,3.15,0.0488,344.05334,45,Arctic Monkeys,332.30658,0.118,0.137,0.0834,0.989,0,0.51,0.18993,7586376,-8.116
0.217,0.035,175.233,0.536,0.215,3,0.673,I Me Mine - Rehearsal / Mono,4.12,0,0,4,3.15,0.0463,95.69333,42,The Beatles,88.68862,0.37,0.797,0.0,1.0,4,0.34,0.06952,2110038,-9.8
0.58,0.85,129.95,0.916,0.921,4,0.779,The Kind Of Lover I Am,4.12,0,1,12,3.15,0.0758,189.16245,43,Demi Lovato,184.34322,0.0767,0.00491,0.000839,1.0,6,0.65,0.24707,4171032,-5.453
0.425,0.308,145.075,0.601,0.227,4,0.553,The World's First Ever Monster Truck Front Flip,4.12,1,1,7,3.15,0.0303,180.01334,31,Arctic Monkeys,172.32689,0.0735,0.346,0.349,1.0,10,0.602,0.1863,3969294,-5.742
0.348,0.4,190.051,0.843,0.228,4,0.694,Wobble Up (feat. Nicki Minaj & G-Eazy),4.12,0,0,18,3.15,0.244,221.05333,16,Chris Brown,217.44327,0.151,0.146,0.0,0.947,1,0.712,0.0,4874226,-4.392
0.674,0.786,129.965,0.631,0.781,4,0.493,Scoliosis (with Lil Double 0),4.12,1,1,11,3.15,0.244,170.49586,57,Young Thug,154.72617,0.35,0.00365,0.0,1.0,2,0.917,0.0,3759434,-6.817
0.363,0.138,175.64,0.792,0.084,4,0.488,Diamonds & Gold,4.12,0,0,13,3.15,0.309,197.8366,22,Mac Miller,186.27628,0.264,0.107,0.0,0.984,5,0.434,0.23306,4362297,-6.89
0.557,0.365,134.244,0.362,0.026,4,0.207,Wild Hearts Can't Be Broken,4.12,1,0,12,3.15,0.0291,201.05333,23,P!nk,186.57814,0.119,0.94,0.0,0.772,0,0.374,0.0712,4433226,-6.255
0.264,0.0,103.075,0.572,0.481,4,0.0563,Favorite,4.12,0,1,9,3.15,0.0423,242.94667,40,Nicki Minaj,233.67982,0.0887,0.551,6.32e-05,1.0,4,0.672,8.88163,5356974,-7.216
0.339,0.019,114.936,0.575,0.829,4,0.964,Colours,4.12,0,0,2,3.15,0.044,241.81332,18,Calvin Harris,241.81334,0.0663,0.000518,0.0509,1.0,1,0.785,0.07029,5331984,-6.864
0.536,0.452,108.005,0.489,0.483,4,0.373,These Walls,4.12,1,1,5,3.15,0.137,300.97333,29,Kendrick Lamar,300.97333,0.202,0.11,3.57e-06,0.969,1,0.752,0.0,6636462,-5.233
0.278,0.205,113.952,0.523,0.914,4,0.699,As You Are (feat. Shy Carter),4.12,1,0,11,3.15,0.0449,235.92,40,Charlie Puth,228.43791,0.0716,0.361,0.0,1.0,2,0.819,0.11615,5202036,-6.202
0.713,0.781,147.909,0.661,0.262,4,0.713,the last great american dynasty,4.12,1,0,3,3.15,0.0407,230.99905,34,Taylor Swift,222.21497,0.109,0.473,0.00215,1.0,7,0.684,0.20254,5093529,-8.507
0.686,0.611,74.957,0.61,0.005,4,0.374,So It Goes...,4.12,1,0,7,3.15,0.0732,227.90668,70,Taylor Swift,224.89107,0.13,0.122,1.1e-06,0.993,2,0.574,2.26395,5025342,-7.283
0.445,0.306,129.902,0.629,0.574,4,0.325,Motley Crew,4.12,1,0,1,3.15,0.0964,183.82668,66,Post Malone,175.3629,0.0936,0.0744,1.71e-06,0.995,11,0.787,0.22612,4053378,-3.878
0.6,0.424,102.593,0.398,0.187,4,0.193,Golden - Live At The Cricket Pavillion /2007,4.12,0,0,10,3.15,0.0317,148.6,21,Fall Out Boy,148.6,0.695,0.571,0.0,0.974,5,0.385,3.75583,3276630,-8.78
0.414,0.149,146.598,0.332,0.102,4,0.21,Talking to the Moon - Acoustic Piano,4.12,1,0,12,3.15,0.0305,217.75333,62,Bruno Mars,210.64561,0.107,0.861,0.0,0.957,4,0.361,0.31175,4801461,-6.472
0.0,0.498,114.952,0.734,0.22,4,0.541,TALES OF DOMINICA,4.12,0,0,10,3.15,0.0407,146.00584,34,Lil Nas X,140.88707,0.0834,0.629,0.00314,1.0,8,0.742,0.0,3219429,-5.582
0.409,0.265,110.268,0.542,0.788,4,0.733,Touch and Go,4.12,0,0,18,3.15,0.0444,240.98666,62,Ed Sheeran,231.65388,0.141,0.294,6.92e-05,1.0,7,0.812,0.16825,5313756,-5.403
0.483,0.34,118.486,0.503,0.142,4,0.236,Somebody To Love,4.12,1,0,9,3.15,0.0439,181.4083,56,OneRepublic,178.10866,0.134,0.0158,0.0,0.539,2,0.401,2.24073,4000053,-8.084
0.728,0.174,105.941,0.794,0.753,4,0.327,Begging,4.12,1,0,11,3.15,0.0533,194.10667,36,Dua Lipa,187.68109,0.302,0.024,0.0,1.0,8,0.683,0.08127,4280052,-4.558
0.479,0.239,170.994,0.69,0.181,4,0.424,Do Not Disturb,4.12,0,0,22,3.15,0.452,283.55075,41,Drake,265.55502,0.112,0.248,1.1e-06,1.0,7,0.62,0.0,6252294,-5.972
0.418,0.341,160.031,0.718,0.479,4,0.658,F Cancer (Boosie) [feat. Quavo],4.12,0,1,1,3.15,0.0992,249.63991,49,Young Thug,244.92989,0.338,0.0229,0.0,1.0,10,0.802,0.16249,5504560,-6.921
0.293,0.34,110.953,0.51,0.862,4,0.871,Ring,4.12,0,0,5,3.15,0.0661,148.77602,59,Selena Gomez,144.37007,0.0738,0.565,3.13e-06,0.965,3,0.873,0.24413,3280511,-5.35
0.522,0.424,115.012,0.608,0.778,4,0.727,Fake You Out,4.12,1,0,9,3.15,0.0458,231.32,18,Twenty One Pilots,224.02612,0.0874,0.248,1.25e-06,1.0,6,0.84,0.0,5100606,-6.176
0.548,0.474,191.911,0.561,0.155,4,0.393,SORRY PAPI,4.12,1,1,13,3.15,0.0851,163.05312,79,Bad Bunny,159.82875,0.145,0.0601,0.0,1.0,1,0.612,0.19147,3595321,-6.054
0.659,0.697,98.007,0.809,0.195,4,0.274,Lean On (feat. MØ & DJ Snake),4.12,0,0,4,3.15,0.0625,176.56113,23,Major Lazer,170.34158,0.565,0.00346,0.00123,1.0,7,0.723,0.19737,3893173,-3.081
0.763,0.858,135.061,0.666,1.0,4,0.66,Pain = BESTFRIEND - Instrumental,4.12,1,0,9,3.15,0.031,101.74667,40,XXXTENTACION,97.47156,0.178,0.389,0.89,1.0,11,0.632,0.0,2243514,-6.866
0.196,0.0,98.002,0.694,0.418,4,0.319,Running,4.12,0,0,19,3.15,0.0311,221.94667,51,Dua Lipa,217.31557,0.19,0.0178,0.0,1.0,10,0.62,0.25066,4893924,-3.739
0.673,0.722,147.976,0.473,0.069,4,0.369,Easy (with Noah Cyrus),4.12,0,0,13,3.15,0.0315,208.90268,20,Demi Lovato,200.41724,0.292,0.0415,0.0,0.662,8,0.314,0.238,4606304,-5.22
0.679,0.668,108.51,0.814,0.304,4,0.519,My Fault,4.12,1,0,14,3.15,0.0392,175.33333,11,Imagine Dragons,165.43057,0.112,0.113,0.0195,1.0,7,0.596,0.28027,3866100,-6.226
0.705,0.745,122.986,0.703,0.85,4,0.538,Illusion,4.12,1,0,14,3.15,0.0361,194.2,62,One Direction,187.51855,0.15,0.00205,0.0,1.0,1,0.562,2.84444,4282110,-5.457
0.308,0.212,115.03,0.759,0.735,4,0.699,We Can't Move To This,4.12,0,0,12,3.15,0.0466,208.31964,37,Ellie Goulding,203.66222,0.0917,0.062,0.0,1.0,3,0.638,0.20367,4593448,-6.52
0.292,0.189,77.741,0.859,0.166,4,0.385,"Nine in the Afternoon - Live at Amway Center, Orlando, FL, 4/14/2017",4.12,1,0,8,3.15,0.0738,190.54395,38,Panic! At The Disco,190.54395,0.322,0.159,1.03e-06,0.962,10,0.459,0.0,4201494,-5.258
0.625,0.82,139.112,0.439,0.215,4,0.532,Sacrifices,4.12,1,1,12,3.15,0.397,307.59314,66,Drake,302.16708,0.138,0.0407,0.0,1.0,8,0.903,0.0,6782429,-11.813
0.0,0.0,165.926,0.626,0.092,4,0.679,Cutthroat,4.12,1,0,12,3.15,0.315,169.74141,68,Imagine Dragons,165.79628,0.0782,0.0833,0.0116,0.91,7,0.668,2.77478,3742798,-5.278
0.553,0.707,176.164,0.945,0.287,4,0.496,Get Gnarley,4.12,1,1,10,3.15,0.402,215.53633,25,Tyga,209.23502,0.106,0.0328,0.0,1.0,7,0.582,0.0,4752576,-5.611
0.556,0.601,72.616,0.311,0.046,3,0.454,Death Valley - Commentary,4.12,0,0,8,3.15,0.472,102.82667,17,Fall Out Boy,102.82667,0.117,0.587,0.0,0.082,10,0.618,0.08712,2267328,-16.406
0.404,0.401,130.856,0.774,0.249,4,0.254,Games,4.12,1,1,10,3.15,0.196,188.41333,35,Demi Lovato,176.70966,0.0659,0.00139,0.0,1.0,2,0.434,0.25528,4154514,-6.81
